transaction_id,customer_id,product_id,product_name,category,quantity,unit_price,total_amount,purchase_date,browsing_time_mins
T000986,C0168,P013,Gaming Mouse,Electronics,1,59.99,59.89,2024-06-03,44
T000987,C0168,P011,Desk Lamp,Home,1,39.99,43.71,2024-03-22,20
T000988,C0169,P001,Wireless Headphones,Electronics,1,79.99,81.31,2024-06-07,7
T000989,C0169,P013,Gaming Mouse,Electronics,2,59.99,104.41,2024-06-20,42
T000990,C0170,P001,Wireless Headphones,Electronics,3,79.99,266.14,2024-12-07,10
T000991,C0170,P004,Yoga Mat,Sports,1,29.99,25.67,2024-07-21,36
T000992,C0170,P004,Yoga Mat,Sports,3,29.99,94.36,2024-10-14,16
T000993,C0170,P014,Protein Powder,Sports,3,44.99,142.22,2024-07-29,14
T000994,C0170,P001,Wireless Headphones,Electronics,2,79.99,171.3,2024-04-06,32
T000995,C0170,P010,Vitamin C Serum,Beauty,3,44.99,116.72,2024-09-08,10
T000996,C0170,P003,Running Shoes,Sports,3,89.99,247.35,2024-08-27,43
T000997,C0170,P004,Yoga Mat,Sports,1,29.99,31.56,2024-07-11,11
T000998,C0170,P003,Running Shoes,Sports,3,89.99,254.79,2024-10-10,24
T000999,C0170,P008,Cookbook,Books,3,24.99,65.61,2024-09-10,30
T001000,C0170,P011,Desk Lamp,Home,2,39.99,86.74,2024-05-30,32
T001001,C0170,P002,Smart Watch,Electronics,3,199.99,683.78,2024-09-24,18
T001002,C0170,P010,Vitamin C Serum,Beauty,1,44.99,48.08,2024-08-14,40
T001003,C0170,P004,Yoga Mat,Sports,2,29.99,64.05,2024-05-16,4
T001004,C0170,P008,Cookbook,Books,3,24.99,73.34,2024-06-19,21
T001005,C0170,P012,Throw Pillow Set,Home,1,54.99,50.57,2024-06-13,20
T001006,C0171,P005,Coffee Maker,Kitchen,1,49.99,52.36,2024-01-22,37
T001007,C0171,P013,Gaming Mouse,Electronics,2,59.99,114.19,2024-10-11,26
T001008,C0172,P006,Air Fryer,Kitchen,3,69.99,232.47,2024-01-26,35
T001009,C0172,P003,Running Shoes,Sports,1,89.99,101.11,2024-01-03,19
T001010,C0173,P010,Vitamin C Serum,Beauty,3,44.99,121.9,2024-03-04,15
T001011,C0174,P010,Vitamin C Serum,Beauty,3,44.99,118.04,2024-06-23,5
T001012,C0174,P012,Throw Pillow Set,Home,3,54.99,171.82,2024-10-23,41
T001013,C0174,P012,Throw Pillow Set,Home,3,54.99,187.71,2024-11-20,17
T001014,C0174,P002,Smart Watch,Electronics,3,199.99,578.98,2024-04-11,42
T001015,C0174,P013,Gaming Mouse,Electronics,3,59.99,189.51,2024-07-27,34
T001016,C0174,P014,Protein Powder,Sports,3,44.99,143.89,2024-06-02,42
T001017,C0174,P003,Running Shoes,Sports,3,89.99,268.12,2024-05-24,6
T001018,C0174,P005,Coffee Maker,Kitchen,3,49.99,159.39,2024-10-10,36
T001019,C0174,P002,Smart Watch,Electronics,2,199.99,420.5,2024-08-03,32
T001020,C0174,P010,Vitamin C Serum,Beauty,1,44.99,42.35,2024-08-24,24
T001021,C0174,P001,Wireless Headphones,Electronics,2,79.99,178.52,2024-10-08,16
T001022,C0175,P015,Scented Candle,Home,2,19.99,44.92,2024-06-11,14
T001023,C0175,P005,Coffee Maker,Kitchen,2,49.99,96.05,2024-12-16,15
T001024,C0175,P010,Vitamin C Serum,Beauty,2,44.99,88.38,2024-09-10,30
T001025,C0175,P011,Desk Lamp,Home,1,39.99,38.98,2024-06-08,15
T001026,C0175,P015,Scented Candle,Home,1,19.99,20.97,2024-05-22,31
T001027,C0175,P007,Novel - Bestseller,Books,1,14.99,14.59,2024-09-15,23
T001028,C0175,P007,Novel - Bestseller,Books,1,14.99,16.43,2024-03-01,44
T001029,C0175,P012,Throw Pillow Set,Home,2,54.99,95.0,2024-03-19,5
T001030,C0175,P004,Yoga Mat,Sports,3,29.99,85.13,2024-09-23,7
T001031,C0175,P002,Smart Watch,Electronics,3,199.99,662.18,2024-09-27,6
T001032,C0175,P010,Vitamin C Serum,Beauty,3,44.99,116.94,2024-07-22,41
T001033,C0175,P012,Throw Pillow Set,Home,1,54.99,60.96,2024-05-30,3
T001034,C0175,P014,Protein Powder,Sports,3,44.99,151.77,2024-03-27,23
T001035,C0175,P011,Desk Lamp,Home,2,39.99,72.01,2024-03-14,39
T001036,C0175,P004,Yoga Mat,Sports,2,29.99,66.75,2024-04-10,8
T001037,C0175,P002,Smart Watch,Electronics,1,199.99,177.14,2024-09-11,5
T001038,C0175,P012,Throw Pillow Set,Home,2,54.99,95.89,2024-08-14,33
T001039,C0175,P013,Gaming Mouse,Electronics,2,59.99,105.96,2024-07-09,37
T001040,C0175,P005,Coffee Maker,Kitchen,2,49.99,88.22,2024-06-12,35
T001041,C0175,P014,Protein Powder,Sports,2,44.99,81.61,2024-09-21,14
T001042,C0176,P011,Desk Lamp,Home,3,39.99,103.12,2024-06-20,35
T001043,C0176,P010,Vitamin C Serum,Beauty,3,44.99,147.44,2024-06-06,19
T001044,C0176,P013,Gaming Mouse,Electronics,3,59.99,193.71,2024-09-04,23
T001045,C0176,P002,Smart Watch,Electronics,2,199.99,387.82,2024-06-09,44
T001046,C0176,P013,Gaming Mouse,Electronics,1,59.99,60.61,2024-03-09,10
T001047,C0176,P010,Vitamin C Serum,Beauty,3,44.99,131.06,2024-04-12,7
T001048,C0176,P013,Gaming Mouse,Electronics,3,59.99,153.01,2024-08-13,2
T001049,C0176,P001,Wireless Headphones,Electronics,1,79.99,71.28,2024-06-20,8
T001050,C0176,P006,Air Fryer,Kitchen,2,69.99,142.31,2024-09-27,36
T001051,C0176,P009,Face Moisturizer,Beauty,2,34.99,68.69,2024-10-18,12
T001052,C0176,P007,Novel - Bestseller,Books,2,14.99,29.92,2024-05-21,42
T001053,C0176,P011,Desk Lamp,Home,2,39.99,88.14,2024-11-07,31
T001054,C0176,P006,Air Fryer,Kitchen,2,69.99,131.48,2024-08-29,18
T001055,C0176,P002,Smart Watch,Electronics,2,199.99,420.86,2024-02-29,16
T001056,C0176,P009,Face Moisturizer,Beauty,2,34.99,74.56,2024-08-31,20
T001057,C0177,P011,Desk Lamp,Home,1,39.99,36.95,2024-05-18,17
T001058,C0177,P006,Air Fryer,Kitchen,2,69.99,119.54,2024-09-13,17
T001059,C0177,P001,Wireless Headphones,Electronics,2,79.99,160.1,2024-09-09,18
T001060,C0177,P014,Protein Powder,Sports,3,44.99,154.44,2024-05-10,8
T001061,C0177,P007,Novel - Bestseller,Books,3,14.99,50.08,2024-07-28,5
T001062,C0178,P014,Protein Powder,Sports,2,44.99,96.44,2024-06-15,21
T001063,C0178,P008,Cookbook,Books,2,24.99,44.26,2024-04-17,7
T001064,C0178,P002,Smart Watch,Electronics,2,199.99,366.44,2024-01-26,34
T001065,C0178,P007,Novel - Bestseller,Books,3,14.99,41.92,2024-08-01,8
T001066,C0179,P006,Air Fryer,Kitchen,2,69.99,123.55,2024-09-28,24
T001067,C0179,P011,Desk Lamp,Home,3,39.99,119.17,2024-02-02,30
T001068,C0179,P015,Scented Candle,Home,3,19.99,62.27,2024-06-21,24
T001069,C0179,P014,Protein Powder,Sports,1,44.99,50.9,2024-10-19,24
T001070,C0179,P008,Cookbook,Books,3,24.99,82.3,2024-09-12,32
T001071,C0179,P012,Throw Pillow Set,Home,3,54.99,143.64,2024-09-01,2
T001072,C0180,P003,Running Shoes,Sports,1,89.99,81.8,2024-01-03,43
T001073,C0180,P007,Novel - Bestseller,Books,1,14.99,15.11,2024-06-09,28
T001074,C0180,P003,Running Shoes,Sports,1,89.99,81.71,2024-07-02,3
T001075,C0180,P012,Throw Pillow Set,Home,2,54.99,122.64,2024-03-25,16
T001076,C0181,P009,Face Moisturizer,Beauty,1,34.99,30.59,2024-06-13,41
T001077,C0181,P011,Desk Lamp,Home,1,39.99,35.07,2024-07-29,38
T001078,C0181,P005,Coffee Maker,Kitchen,1,49.99,46.17,2024-07-19,25
T001079,C0181,P010,Vitamin C Serum,Beauty,1,44.99,39.75,2024-07-12,31
T001080,C0181,P013,Gaming Mouse,Electronics,2,59.99,128.67,2024-06-11,22
T001081,C0181,P015,Scented Candle,Home,1,19.99,20.31,2024-05-27,18
T001082,C0181,P009,Face Moisturizer,Beauty,2,34.99,62.97,2024-02-26,38
T001083,C0182,P013,Gaming Mouse,Electronics,1,59.99,56.64,2024-05-06,28
T001084,C0183,P008,Cookbook,Books,3,24.99,71.63,2024-06-01,43
T001085,C0183,P008,Cookbook,Books,1,24.99,23.48,2024-02-28,13
T001086,C0183,P007,Novel - Bestseller,Books,3,14.99,48.01,2024-06-05,27
T001087,C0183,P014,Protein Powder,Sports,1,44.99,46.36,2024-05-13,37
T001088,C0183,P012,Throw Pillow Set,Home,2,54.99,106.52,2024-05-24,26
T001089,C0183,P010,Vitamin C Serum,Beauty,2,44.99,94.67,2024-03-08,9
T001090,C0183,P005,Coffee Maker,Kitchen,3,49.99,143.54,2024-06-25,17
T001091,C0183,P006,Air Fryer,Kitchen,3,69.99,225.68,2024-07-04,44
T001092,C0184,P014,Protein Powder,Sports,2,44.99,98.23,2024-12-23,13
T001093,C0184,P004,Yoga Mat,Sports,1,29.99,31.85,2024-05-21,25
T001094,C0184,P014,Protein Powder,Sports,2,44.99,90.28,2024-09-18,37
T001095,C0184,P015,Scented Candle,Home,2,19.99,45.7,2024-10-20,16
T001096,C0184,P002,Smart Watch,Electronics,3,199.99,579.76,2024-06-03,3
T001097,C0184,P005,Coffee Maker,Kitchen,3,49.99,169.71,2024-10-02,13
T001098,C0184,P015,Scented Candle,Home,2,19.99,44.24,2024-03-04,15
T001099,C0184,P008,Cookbook,Books,3,24.99,71.41,2024-03-28,7
T001100,C0184,P004,Yoga Mat,Sports,2,29.99,52.93,2024-06-16,31
T001101,C0184,P013,Gaming Mouse,Electronics,3,59.99,182.97,2024-11-04,20
T001102,C0184,P008,Cookbook,Books,3,24.99,82.87,2024-04-07,38
T001103,C0184,P010,Vitamin C Serum,Beauty,3,44.99,142.27,2024-08-12,16
T001104,C0184,P010,Vitamin C Serum,Beauty,3,44.99,121.43,2024-06-16,24
T001105,C0184,P011,Desk Lamp,Home,1,39.99,35.42,2024-06-27,4
T001106,C0184,P007,Novel - Bestseller,Books,2,14.99,27.39,2024-09-23,22
T001107,C0184,P006,Air Fryer,Kitchen,1,69.99,71.24,2024-07-29,9
T001108,C0184,P001,Wireless Headphones,Electronics,1,79.99,78.44,2024-09-10,15
T001109,C0184,P008,Cookbook,Books,2,24.99,56.43,2024-12-11,35
T001110,C0184,P014,Protein Powder,Sports,2,44.99,96.08,2024-07-09,18
T001111,C0184,P006,Air Fryer,Kitchen,3,69.99,208.85,2024-05-16,40
T001112,C0184,P003,Running Shoes,Sports,2,89.99,161.96,2024-12-21,43
T001113,C0184,P008,Cookbook,Books,2,24.99,55.95,2024-10-01,19
T001114,C0184,P004,Yoga Mat,Sports,3,29.99,101.38,2024-06-11,18
T001115,C0185,P006,Air Fryer,Kitchen,1,69.99,74.78,2024-06-24,22
T001116,C0185,P013,Gaming Mouse,Electronics,1,59.99,57.93,2024-03-28,15
T001117,C0186,P005,Coffee Maker,Kitchen,1,49.99,53.36,2024-01-04,39
T001118,C0186,P006,Air Fryer,Kitchen,1,69.99,69.46,2024-01-03,11
T001119,C0187,P005,Coffee Maker,Kitchen,1,49.99,46.71,2024-01-14,40
T001120,C0187,P015,Scented Candle,Home,3,19.99,65.06,2024-02-20,29
T001121,C0188,P010,Vitamin C Serum,Beauty,3,44.99,146.79,2024-11-21,41
T001122,C0188,P012,Throw Pillow Set,Home,3,54.99,161.9,2024-03-04,22
T001123,C0188,P015,Scented Candle,Home,2,19.99,35.19,2024-04-02,38
T001124,C0188,P005,Coffee Maker,Kitchen,3,49.99,166.2,2024-05-04,19
T001125,C0188,P009,Face Moisturizer,Beauty,2,34.99,66.11,2024-08-28,31
T001126,C0188,P001,Wireless Headphones,Electronics,1,79.99,70.38,2024-06-27,12
T001127,C0188,P009,Face Moisturizer,Beauty,2,34.99,71.34,2024-06-05,34
T001128,C0188,P004,Yoga Mat,Sports,1,29.99,28.06,2024-12-03,20
T001129,C0188,P002,Smart Watch,Electronics,1,199.99,187.39,2024-05-20,24
T001130,C0188,P004,Yoga Mat,Sports,2,29.99,54.04,2024-04-09,13
T001131,C0188,P012,Throw Pillow Set,Home,2,54.99,95.34,2024-03-11,9
T001132,C0188,P007,Novel - Bestseller,Books,1,14.99,15.2,2024-11-28,27
T001133,C0188,P008,Cookbook,Books,1,24.99,23.62,2024-06-17,4
T001134,C0188,P009,Face Moisturizer,Beauty,3,34.99,92.45,2024-09-17,13
T001135,C0188,P013,Gaming Mouse,Electronics,2,59.99,115.55,2024-08-30,23
T001136,C0188,P004,Yoga Mat,Sports,3,29.99,94.91,2024-04-02,27
T001137,C0188,P012,Throw Pillow Set,Home,3,54.99,169.01,2024-09-19,10
T001138,C0188,P008,Cookbook,Books,3,24.99,83.51,2024-11-14,6
T001139,C0188,P011,Desk Lamp,Home,1,39.99,37.79,2024-06-30,16
T001140,C0188,P012,Throw Pillow Set,Home,3,54.99,173.37,2024-04-12,29
T001141,C0188,P008,Cookbook,Books,3,24.99,67.86,2024-04-05,22
T001142,C0189,P008,Cookbook,Books,3,24.99,68.43,2024-05-02,24
T001143,C0189,P013,Gaming Mouse,Electronics,2,59.99,129.66,2024-08-06,5
T001144,C0189,P001,Wireless Headphones,Electronics,3,79.99,205.49,2024-08-25,26
T001145,C0189,P002,Smart Watch,Electronics,2,199.99,437.98,2024-02-11,34
T001146,C0189,P005,Coffee Maker,Kitchen,1,49.99,50.57,2024-05-01,29
T001147,C0189,P004,Yoga Mat,Sports,1,29.99,34.28,2024-08-30,35
T001148,C0189,P007,Novel - Bestseller,Books,2,14.99,29.87,2024-08-26,15
T001149,C0190,P012,Throw Pillow Set,Home,3,54.99,143.38,2024-07-15,20
T001150,C0190,P004,Yoga Mat,Sports,3,29.99,81.97,2024-06-29,5
T001151,C0190,P005,Coffee Maker,Kitchen,1,49.99,48.57,2024-03-11,35
T001152,C0190,P011,Desk Lamp,Home,3,39.99,125.02,2024-09-18,19
T001153,C0190,P010,Vitamin C Serum,Beauty,1,44.99,42.64,2024-10-26,42
T001154,C0190,P006,Air Fryer,Kitchen,1,69.99,72.26,2024-04-12,16
T001155,C0190,P008,Cookbook,Books,2,24.99,56.34,2024-11-30,6
T001156,C0190,P009,Face Moisturizer,Beauty,1,34.99,31.51,2024-05-08,27
T001157,C0190,P009,Face Moisturizer,Beauty,3,34.99,91.03,2024-03-30,36
T001158,C0190,P006,Air Fryer,Kitchen,2,69.99,147.29,2024-07-07,27
T001159,C0190,P007,Novel - Bestseller,Books,2,14.99,31.46,2024-11-09,23
T001160,C0190,P012,Throw Pillow Set,Home,1,54.99,51.4,2024-08-18,5
T001161,C0190,P009,Face Moisturizer,Beauty,3,34.99,89.46,2024-06-12,25
T001162,C0190,P006,Air Fryer,Kitchen,3,69.99,228.7,2024-05-10,32
T001163,C0190,P006,Air Fryer,Kitchen,3,69.99,210.88,2024-07-13,25
T001164,C0191,P012,Throw Pillow Set,Home,1,54.99,63.19,2024-06-30,13
T001165,C0191,P008,Cookbook,Books,3,24.99,83.38,2024-04-09,24
T001166,C0191,P005,Coffee Maker,Kitchen,1,49.99,43.42,2024-02-19,24
T001167,C0191,P005,Coffee Maker,Kitchen,1,49.99,48.52,2024-05-19,18
T001168,C0191,P005,Coffee Maker,Kitchen,1,49.99,52.25,2024-09-15,19
T001169,C0192,P004,Yoga Mat,Sports,1,29.99,25.56,2024-04-16,33
T001170,C0192,P002,Smart Watch,Electronics,1,199.99,180.74,2024-09-15,6
T001171,C0192,P012,Throw Pillow Set,Home,2,54.99,105.09,2024-10-17,22
T001172,C0192,P004,Yoga Mat,Sports,1,29.99,28.03,2024-04-17,22
T001173,C0192,P006,Air Fryer,Kitchen,1,69.99,61.15,2024-09-27,18
T001174,C0192,P002,Smart Watch,Electronics,2,199.99,356.11,2024-08-19,32
T001175,C0192,P012,Throw Pillow Set,Home,2,54.99,108.56,2024-01-05,20
T001176,C0193,P009,Face Moisturizer,Beauty,3,34.99,117.17,2024-01-29,2
T001177,C0194,P013,Gaming Mouse,Electronics,2,59.99,113.66,2024-01-10,30
T001178,C0194,P012,Throw Pillow Set,Home,1,54.99,63.22,2024-09-24,4
T001179,C0194,P003,Running Shoes,Sports,3,89.99,236.16,2024-01-10,4
T001180,C0195,P004,Yoga Mat,Sports,3,29.99,83.46,2024-01-08,24
T001181,C0196,P004,Yoga Mat,Sports,1,29.99,25.71,2024-06-17,3
T001182,C0197,P012,Throw Pillow Set,Home,1,54.99,47.66,2024-10-24,26
T001183,C0197,P008,Cookbook,Books,2,24.99,49.96,2024-05-16,25
T001184,C0197,P005,Coffee Maker,Kitchen,1,49.99,46.57,2024-02-18,25
T001185,C0197,P012,Throw Pillow Set,Home,1,54.99,55.24,2024-11-15,20
T001186,C0197,P010,Vitamin C Serum,Beauty,2,44.99,86.5,2024-03-06,25
T001187,C0197,P013,Gaming Mouse,Electronics,3,59.99,153.71,2024-05-10,2
T001188,C0197,P009,Face Moisturizer,Beauty,1,34.99,37.95,2024-02-15,25
T001189,C0198,P010,Vitamin C Serum,Beauty,3,44.99,120.54,2024-11-11,33
T001190,C0198,P005,Coffee Maker,Kitchen,2,49.99,98.35,2024-08-10,33
T001191,C0198,P002,Smart Watch,Electronics,2,199.99,418.5,2024-10-25,30
T001192,C0198,P014,Protein Powder,Sports,2,44.99,101.47,2024-08-31,35
T001193,C0198,P004,Yoga Mat,Sports,3,29.99,87.12,2024-10-14,10
T001194,C0198,P005,Coffee Maker,Kitchen,3,49.99,154.45,2024-05-05,19
T001195,C0199,P004,Yoga Mat,Sports,3,29.99,83.86,2024-06-21,21
T001196,C0199,P006,Air Fryer,Kitchen,3,69.99,181.58,2024-06-05,25
T001197,C0199,P003,Running Shoes,Sports,1,89.99,96.67,2024-04-15,32
T001198,C0199,P005,Coffee Maker,Kitchen,2,49.99,94.6,2024-07-01,43
T001199,C0199,P001,Wireless Headphones,Electronics,2,79.99,157.33,2024-06-25,31
T001200,C0199,P012,Throw Pillow Set,Home,2,54.99,119.43,2024-08-02,8
T001201,C0199,P009,Face Moisturizer,Beauty,3,34.99,115.99,2024-01-26,40
T001202,C0200,P003,Running Shoes,Sports,2,89.99,175.52,2024-05-03,33
T001203,C0200,P005,Coffee Maker,Kitchen,2,49.99,105.29,2024-07-09,4
T001204,C0201,P001,Wireless Headphones,Electronics,3,79.99,233.57,2024-08-04,11
T001205,C0201,P001,Wireless Headphones,Electronics,1,79.99,76.79,2024-05-11,25
T001206,C0201,P009,Face Moisturizer,Beauty,3,34.99,102.4,2024-12-12,5
T001207,C0201,P005,Coffee Maker,Kitchen,2,49.99,95.74,2024-07-01,26
T001208,C0201,P012,Throw Pillow Set,Home,1,54.99,60.9,2024-02-24,15
T001209,C0201,P003,Running Shoes,Sports,3,89.99,281.67,2024-07-28,37
T001210,C0201,P011,Desk Lamp,Home,1,39.99,34.72,2024-04-28,42
T001211,C0201,P014,Protein Powder,Sports,1,44.99,48.74,2024-04-02,3
T001212,C0201,P013,Gaming Mouse,Electronics,3,59.99,194.34,2024-06-28,44
T001213,C0201,P008,Cookbook,Books,2,24.99,57.24,2024-05-03,6
T001214,C0201,P002,Smart Watch,Electronics,3,199.99,687.69,2024-09-23,42
T001215,C0201,P014,Protein Powder,Sports,1,44.99,46.47,2024-06-18,11
T001216,C0201,P001,Wireless Headphones,Electronics,2,79.99,163.26,2024-10-20,36
T001217,C0201,P010,Vitamin C Serum,Beauty,1,44.99,45.24,2024-04-01,8
T001218,C0201,P005,Coffee Maker,Kitchen,2,49.99,103.93,2024-08-21,35
T001219,C0201,P008,Cookbook,Books,3,24.99,68.96,2024-10-10,8
T001220,C0201,P008,Cookbook,Books,2,24.99,45.21,2024-10-11,33
T001221,C0201,P008,Cookbook,Books,1,24.99,21.64,2024-11-26,17
T001222,C0201,P006,Air Fryer,Kitchen,3,69.99,236.91,2024-05-31,12
T001223,C0201,P003,Running Shoes,Sports,2,89.99,194.88,2024-09-16,3
T001224,C0201,P001,Wireless Headphones,Electronics,1,79.99,78.52,2024-05-16,30
T001225,C0201,P005,Coffee Maker,Kitchen,1,49.99,53.96,2024-10-05,34
T001226,C0202,P014,Protein Powder,Sports,3,44.99,120.13,2024-07-28,19
T001227,C0202,P008,Cookbook,Books,1,24.99,22.02,2024-09-17,39
T001228,C0202,P002,Smart Watch,Electronics,2,199.99,445.23,2024-07-03,31
T001229,C0202,P014,Protein Powder,Sports,3,44.99,151.6,2024-06-27,29
T001230,C0202,P002,Smart Watch,Electronics,3,199.99,659.04,2024-06-15,25
T001231,C0202,P007,Novel - Bestseller,Books,3,14.99,42.48,2024-06-07,28
T001232,C0202,P008,Cookbook,Books,3,24.99,66.78,2024-08-07,39
T001233,C0202,P002,Smart Watch,Electronics,1,199.99,220.09,2024-05-01,27
T001234,C0202,P010,Vitamin C Serum,Beauty,3,44.99,137.89,2024-10-26,30
T001235,C0202,P011,Desk Lamp,Home,1,39.99,36.04,2024-06-14,40
T001236,C0203,P011,Desk Lamp,Home,3,39.99,137.05,2024-05-12,3
T001237,C0204,P001,Wireless Headphones,Electronics,3,79.99,235.59,2024-03-11,4
T001238,C0204,P003,Running Shoes,Sports,3,89.99,237.33,2024-06-09,11
T001239,C0204,P003,Running Shoes,Sports,1,89.99,88.02,2024-10-09,39
T001240,C0204,P013,Gaming Mouse,Electronics,3,59.99,187.59,2024-06-11,13
T001241,C0204,P010,Vitamin C Serum,Beauty,2,44.99,101.63,2024-07-06,7
T001242,C0204,P005,Coffee Maker,Kitchen,3,49.99,148.97,2024-06-23,27
T001243,C0204,P002,Smart Watch,Electronics,1,199.99,209.72,2024-06-11,39
T001244,C0204,P004,Yoga Mat,Sports,2,29.99,56.66,2024-04-06,16
T001245,C0204,P002,Smart Watch,Electronics,1,199.99,170.71,2024-08-16,4
T001246,C0204,P009,Face Moisturizer,Beauty,3,34.99,119.86,2024-10-31,17
T001247,C0204,P013,Gaming Mouse,Electronics,1,59.99,66.64,2024-04-26,28
T001248,C0204,P007,Novel - Bestseller,Books,2,14.99,27.68,2024-07-04,39
T001249,C0204,P010,Vitamin C Serum,Beauty,1,44.99,50.08,2024-06-26,9
T001250,C0204,P010,Vitamin C Serum,Beauty,1,44.99,47.31,2024-09-11,39
T001251,C0204,P013,Gaming Mouse,Electronics,3,59.99,187.05,2024-11-26,22
T001252,C0204,P010,Vitamin C Serum,Beauty,2,44.99,92.83,2024-04-13,30
T001253,C0204,P004,Yoga Mat,Sports,3,29.99,94.93,2024-03-27,11
T001254,C0204,P013,Gaming Mouse,Electronics,2,59.99,108.7,2024-03-07,21
T001255,C0204,P009,Face Moisturizer,Beauty,2,34.99,79.38,2024-11-10,42
T001256,C0204,P007,Novel - Bestseller,Books,1,14.99,12.82,2024-04-29,29
T001257,C0205,P008,Cookbook,Books,3,24.99,79.17,2024-05-12,43
T001258,C0205,P015,Scented Candle,Home,2,19.99,38.21,2024-08-05,28
T001259,C0205,P008,Cookbook,Books,2,24.99,47.07,2024-10-21,10
T001260,C0205,P005,Coffee Maker,Kitchen,3,49.99,155.74,2024-08-11,26
T001261,C0205,P014,Protein Powder,Sports,1,44.99,49.21,2024-06-19,7
T001262,C0205,P010,Vitamin C Serum,Beauty,2,44.99,78.39,2024-10-26,19
T001263,C0205,P007,Novel - Bestseller,Books,2,14.99,25.99,2024-09-22,38
T001264,C0205,P005,Coffee Maker,Kitchen,1,49.99,42.78,2024-09-06,2
T001265,C0205,P010,Vitamin C Serum,Beauty,1,44.99,46.07,2024-08-23,4
T001266,C0205,P010,Vitamin C Serum,Beauty,3,44.99,121.85,2024-11-02,23
T001267,C0205,P001,Wireless Headphones,Electronics,3,79.99,270.29,2024-11-24,25
T001268,C0205,P010,Vitamin C Serum,Beauty,3,44.99,140.88,2024-11-20,16
T001269,C0205,P012,Throw Pillow Set,Home,1,54.99,52.53,2024-03-22,2
T001270,C0205,P002,Smart Watch,Electronics,3,199.99,674.06,2024-05-14,6
T001271,C0205,P013,Gaming Mouse,Electronics,2,59.99,137.4,2024-10-04,42
T001272,C0205,P004,Yoga Mat,Sports,3,29.99,98.96,2024-06-23,40
T001273,C0205,P011,Desk Lamp,Home,3,39.99,133.6,2024-04-03,34
T001274,C0205,P004,Yoga Mat,Sports,3,29.99,82.02,2024-06-25,8
T001275,C0205,P005,Coffee Maker,Kitchen,2,49.99,105.5,2024-08-08,33
T001276,C0205,P011,Desk Lamp,Home,1,39.99,37.61,2024-11-20,36
T001277,C0205,P002,Smart Watch,Electronics,2,199.99,351.14,2024-08-28,26
T001278,C0205,P003,Running Shoes,Sports,2,89.99,180.7,2024-09-29,6
T001279,C0205,P004,Yoga Mat,Sports,3,29.99,79.99,2024-08-12,44
T001280,C0205,P003,Running Shoes,Sports,1,89.99,79.13,2024-08-31,37
T001281,C0206,P009,Face Moisturizer,Beauty,1,34.99,30.15,2024-11-02,22
T001282,C0206,P002,Smart Watch,Electronics,3,199.99,535.28,2024-03-13,32
T001283,C0206,P003,Running Shoes,Sports,1,89.99,81.44,2024-10-23,15
T001284,C0206,P001,Wireless Headphones,Electronics,1,79.99,91.64,2024-10-13,40
T001285,C0206,P007,Novel - Bestseller,Books,3,14.99,41.24,2024-12-09,38
T001286,C0206,P008,Cookbook,Books,1,24.99,24.47,2024-09-20,13
T001287,C0206,P012,Throw Pillow Set,Home,2,54.99,124.51,2024-08-27,6
T001288,C0206,P010,Vitamin C Serum,Beauty,1,44.99,41.65,2024-07-27,37
T001289,C0206,P008,Cookbook,Books,1,24.99,23.28,2024-07-18,30
T001290,C0206,P005,Coffee Maker,Kitchen,2,49.99,95.47,2024-08-19,7
T001291,C0206,P001,Wireless Headphones,Electronics,2,79.99,137.33,2024-08-13,30
T001292,C0206,P004,Yoga Mat,Sports,2,29.99,59.22,2024-03-26,40
T001293,C0206,P005,Coffee Maker,Kitchen,3,49.99,156.82,2024-05-17,43
T001294,C0207,P012,Throw Pillow Set,Home,3,54.99,173.03,2024-06-09,29
T001295,C0207,P005,Coffee Maker,Kitchen,1,49.99,43.75,2024-10-31,35
T001296,C0207,P012,Throw Pillow Set,Home,1,54.99,48.98,2024-04-30,32
T001297,C0207,P014,Protein Powder,Sports,1,44.99,39.08,2024-11-07,34
T001298,C0207,P008,Cookbook,Books,3,24.99,65.98,2024-08-18,13
T001299,C0207,P002,Smart Watch,Electronics,3,199.99,546.65,2024-11-23,31
T001300,C0207,P011,Desk Lamp,Home,3,39.99,124.64,2024-10-21,26
T001301,C0207,P004,Yoga Mat,Sports,1,29.99,33.64,2024-06-26,36
T001302,C0207,P015,Scented Candle,Home,1,19.99,17.85,2024-08-14,32
T001303,C0207,P005,Coffee Maker,Kitchen,2,49.99,92.29,2024-11-05,14
T001304,C0207,P013,Gaming Mouse,Electronics,1,59.99,59.02,2024-09-03,11
T001305,C0207,P013,Gaming Mouse,Electronics,3,59.99,172.45,2024-04-10,35
T001306,C0207,P011,Desk Lamp,Home,3,39.99,106.57,2024-03-11,4
T001307,C0207,P010,Vitamin C Serum,Beauty,2,44.99,93.62,2024-12-19,25
T001308,C0207,P011,Desk Lamp,Home,2,39.99,87.09,2024-10-30,43
T001309,C0207,P013,Gaming Mouse,Electronics,1,59.99,63.86,2024-06-01,12
T001310,C0207,P015,Scented Candle,Home,1,19.99,20.75,2024-07-29,23
T001311,C0207,P004,Yoga Mat,Sports,3,29.99,88.61,2024-06-24,44
T001312,C0207,P007,Novel - Bestseller,Books,1,14.99,14.18,2024-04-11,9
T001313,C0207,P002,Smart Watch,Electronics,1,199.99,227.53,2024-09-15,21
